text,createTime,sentiment_score,sentiment_label
"DI NEGARA LAIN, JUGA DATENG KO KAK DI LOKASI BENCANA CUMAN DIA FOTO SAMA NUNJUK NUJUK 😭🙏",1764933353,-0.026818037,neutral
Di demensi lain pejabat Aceh berangkat umrah meninggalkan warganya. Dengar² kalau berdoa di tanah suci doanya langsung dijabah Allah🙏,1764932443,0.053203255,positive
"Ya udah seharusnya wapres kayak gini kocak it's bare minimum. ganti rakyat ganti rakyat yeh it's not a big thing kali, emang udah tugas wapres dan pemerintahan. gak ada yang harus di banggain juga",1764932126,0.11803666,positive
"@ghai: sbnrnya ini bare minimum, cm krn jrg nemu pejabat yg begini jd agak gmn ya kek oh ada ya yg gini?. but makasi banyak pak gibran udh turun lapangan begini",1764931978,0.1257433,positive
"Entah kenapa gw percaya gibran orang baik, cuna korban dari kerakusan bapaknya. Semangat fufufafa",1764931920,0.1207332,positive
y Allah pak gibran mukanya sampe merah,1764931780,0.005420357,neutral
"aku tim yng gak pernahh hujatt siapapun presiden nya.. wapresnyaa..
karna aku mikir mereka itu jadi orang nomer 1 pastii orang yg sgt luar biasa sekalii tanggung jwabny buat negara, gimna pusingnya mikir negara.. mau sehebat apapunn presiden dan wapres akann ttp salahh terus di mata orang yang gak suka,",1764931698,0.12624827,positive
Sehat selalu paa🥺,1764931431,0.12700823,positive
"pdahal tugasnya udah bner loh buat bantu rakyatnya, Mlah beliau langsung turun tangan sendiri buat nemuin ke rakyatnya",1764930672,0.12235209,positive
bare minimum apa anjir gue blm pernah liat pejabat nyatet kemauan rakyat bjir 😭,1765146637,0.091834664,positive
"diem dibilang planga plongo, kerja dibilang pencitraan🤣.
seru juga idup diindo🤣",1764930664,-0.03369704,negative
"@Keii Calypse.:IYAA TAUU BARE MINIMUM, tpi di era skrng jarang bgt pejabat begini gasi? PADAHAL BARE MINIMUM. Padahal beliau wapres, seharusnya tugas begini tuh pejabat daerah gasi (otonomi daerah)",1764929355,0.0035194159,neutral
"udah ganti rakyat aja kalo gini
mau berbuat baik sekalipun, kalo orng liatnya jelek ttep aja jelek",1764929356,0.1218802,positive
gw yg pendukung anis aja terharu apalagi kalian pendukung mulyono😭,1764929132,0.11007589,positive
"@gifar: yaudah lahh guys kalo yg gini jangan di hujat tapi jangan over proud jugaa, toh ini kan memang kewajiban dia",1764929023,0.09453681,positive
"gue bukan kubu siapa2, tp liat komen warga sendiri miris bgt. serba salah kalo di indo, pejabat turun tangan lsg dihujat giliran ga ada aksi di hujat. kdg muak liat kelakuan warga sendiri kaya ga ada attitudenya. kalo gabisa bantu lebih gausah banyak bacot kenapa si hargain aja apa yg udh dikasih",1764928388,0.04182279,neutral
duh capek sm org” yg sebenci itu sm org. bisa gasih gausah nebar kebusukan hati kalian selagi ini bukan yg aneh” njir,1764927591,0.12664077,positive
pelayan nasi padang 🤣,1764926441,-0.03895518,neutral
"x tuh kaya aplikasi sambung ayam njir, kesel bgt bacanya😭😭😭",1764926395,-0.0034030974,neutral
MAU GANTI RAKYAT AJAA INDO,1764924706,0.000598073,neutral
"guys hargain la, iya ini bare minimum tapi apa susahnya untuk ngucapin ""terimakasih"" kepada beliau? kalian mempermasalahkan tentang jangan terlalu mendewakan tapi siapa yang mendewakan dia? sejauh saya scroll komentar gaada kok. Udah lah mulai sekarang kalo ada pejabat yang membantu seperti beliau ( ga untuk pencitraan ) ya makasih dulu aja",1765104253,0.12522927,positive
"Baca medsos tadii, netizen setuju patungan mau beli hutan. kalo pemerintah gabisa, kita bisa kok. Ada ratusan juta masyarakat kalo kita membahu pasti akan terlaksana❤",1765100023,-0.050849408,negative
LUCU BANGET YAALLAH 🥰 LOPYU PAK WAPRES🥰,1765097377,0.057771057,positive
diem salah gerak salah jadi harus apa? kalian jangan debat mending bantu doa aja buat saudara kita di sana,1765095461,0.119241685,positive
di luar negri kalo ada bencana bukan presiden atau wapres nya langsung yg turun tahgan😭,1765091676,-0.0012556612,neutral
org² yg masi hate emg rada2.,1765090127,0.12642735,positive
"wapres aja desak2an yg dibawa buku saku dan pena, bukan rompi anti peluru",1765089464,-0.024893433,neutral
"kalo di catat dan di tulis sendiri, pasti ingat di kepala🙏🙏",1765088520,-0.09750566,negative
emang udah tugasnya padahal🗿,1765087488,-0.061205834,negative
"mencatat sendiri tanpa asisten, semoga semua dilancarkan kebutuhan masy terpenuhi",1765082721,0.043417245,positive
gue rasa pak wapres udah bener sih. harusnya para petinggi ada rasa empati dikit. bukan gragas,1765082687,0.12683475,positive
masyaAllah .. sehat² wapres qu,1765082258,0.12361261,positive
"hanya Allah yg maha tau sm isi hati manusia, smg kedepannya presiden & wapres diberikan kesabaran menghadapi rakyat nya yg benci mreka, mreka mencoba membantu aja salah apalagi kalo mreka diem, kita do'akan yg terbaik utk diri kita sndiri smg dihindarkan dari sifat pembenci, pembuli",1765080827,0.12695071,positive
catet doang buat apa anjer,1765080167,-0.1240522,negative
"yg hujat wakil presiden ngapa sih? se ga sopan itu ya skrg anak jaman skrg, kalo emg ga suka skip aja jngn kaya gitu nangis bngt gue liat wakil presiden udh sepeduli itu SM masyarakat masih aja pada ngomong jahatt🥹😭",1765079931,0.12595344,positive
"udah knp sih masih aja ributin perkara presiden & wapres😭 ini lagi bencana loh, tinggal apresiasi aja apa yang dilakuin. kalau mau ribut ntar aja selesai bencana😭",1765079574,0.10766664,positive
"heran pulak tengok masyarakat ni yakan, seolah olah dia aja yg paling benar dan pintar 😌",1764929080,0.11199963,positive
"masya allah, ikut merinding lihat para korban, dan pak gibran yg langsung turun tanggan sendiri😢",1765078864,0.12677673,positive
"2026 ganti rakyat aja tolongg,",1765078429,0.0007713735,neutral
AIH BANYAK X BUZZER NYAA,1765078312,-0.06817824,negative
yang salah tuh dpr nya njirr bukan presiden ma wakil nya,1765077387,0.017787486,neutral
"kayak gini aja masi ga lolos dr mulutt2 Jehong🥺🥺
sehat2 y Mas gibrannn🥺🥺",1765076702,0.12659794,positive
sayang pak gibran 🫂 hidup lebih lama lagi pak 🤲🏻,1765076002,0.12677073,positive
SEHAT SELALU BUAT PRESIDEN DN WAKIL PRESIDEN KITAA SEBAIK ITU MEREKA TP SLALU DI PANDANG SEBELAH MATA🥺 SEHAT SELALU YA PAKK,1765074792,0.12716529,positive
Emang benar ganti rakyat,1765073348,0.0035976768,neutral
"sumpah.. baru ini liat wapres ketika ada bencana udh pling gercep.
.. meski dijatuhkan.. dia tidak tumbang... allaah bersamu mas...",1765072818,0.12573195,positive
"Yg pd ngehujat udah pada nyumbang berapa sih, herannn",1765071257,0.1264694,positive
"pak mau mesan, tolong jaga indonesia yah biar Indonesia tenang aman dan bahagia selalu",1765069612,0.12367651,positive
"inilah yg membedakan dia dengan yg lainnya! pdhl bisa minta ajudannya mencatat..tapi TIDAK DILAKUKANNYA! KENAPA? AGAR APA YG DISAMPAIKAN MASYARAKAT TIDAK ADA YG TERLEWAT DAN BISA DIKERJAKAN MAKSIMAL!
MY NEXT PRESIDENT",1765067913,0.12562567,positive
Walopun dihujat dia ttp turun,1765067773,0.12394172,positive
kami bangga sdh memilih mas Gibran 🥺🥰,1765066650,0.12642124,positive
presidennya mana??? wakilnya mulu perasaan yg gerak sana sini,1765066273,0.02295354,neutral
"memang harus ganti rakyat
baru kali ini gua lihat wapres yang bener2 turun,,,dari kecil ampe dewasa
masyaallah",1765064493,0.12693086,positive
"jika tanganmu tidak bisa membantu, maka jangan jadikan mulutmu untuk merendahkan 🙏",1765063127,0.09295663,positive
semua akan salah Dimata sang pembenci 😂 semangat pak Gibran 💪,1765061209,0.1267905,positive
"giliran gerak, di blg bare minimum. ntr gak diliput media di blg nya gak ngapa2in. emg yg bener ganti rakyat aja udeh",1765045538,0.04350853,positive
kayaknya yang harus banyak di ganti itu bukan cuman pemimpin ga bertanggung jawab tapi rakyatnya juga sii🙏🏻 apa susahnya bilang terimakasih? walaupun bare minimum tapi kita susah liat yang kayak gini,1765025298,0.122813255,positive
Guys hargai aja itu emang bare minimum tapi banyak pejabat kita yang bahkan nganggep bencana nya ga separah itu ketimbang datang langsung kesana. Bukannya menyepelekan saudara kita tapi presiden dan wapres itu tanggungg jawabnya banyak makanya diatur kebawahnya biar pada bantuin bisa jadi ada urusan lain kemarin kehalang akses atau masalah keamanan bagaimanapun dia itu orang no 2 di indonesia ada tanggung jawab lain jg yg bisa jadi kalau ga dilakuin dibelakang meja bakal lebih berdampak buat saudara kita yg kena bencana ga semuanya kan harus direkam atau kita tau. Kita cukup dukung bantu saudara kita yg kena musibah menghagari itu penting,1765024733,0.063103706,positive
makna nya dia serius menanggapi keluhan korban bencana💪,1765017614,0.1232571,positive
"nah, emg seharusnya kerja pemerintah yg ke sumatra itu gini, catet keluhan, cek keadaan, BUKAN BANTUIN WARGA ANGKAT BERAS, ATAU DLL😭😭",1765014378,-0.1163286,negative
liat aksi setelahnya klo ad perubahan baru…. klo nyatet doang mah saya juga bisa😁,1765012337,-0.123888284,negative
yang ngehujat bisa apa emang,1765011581,0.11502358,positive
"peduli salah,gak peduli salah.",1765009153,-0.00040063262,neutral
serba salah semenjak anis nganggur,1765008876,-0.00032910705,neutral
"terimakasih sudah berusaha semaksimal mungkin pak, kalian hebatt🫡🫡",1764999804,0.1268628,positive
"TIM GA MUJI DAN GA HUJAT, PURE MAU LIHAT KINERJA DIA DAN NGASIH KESEMPATAN BUAT DIA, TANPA NGEJUDGE ATAUPUN NGASIH PUJIAN DIAWAL.",1764998014,0.105605185,positive
"Beliau ga mikir mau dihujat sprti apapun,yg paling pntg beliau bekerja dgn Hati🙏 Sehat² Pak Wapres 😇",1764997579,0.12685668,positive
"kata gw gek bukan cuman ganti pemerintahan nya , rakyat juga perlu di ganti hahaha",1764996195,0.012479514,neutral
dicatet udh kaya anak SD ngerjain tugas 🤣🤣🤣🤣,1764992352,-0.122255325,negative
awas banyak buzzer 58%🤭😹,1764991522,-0.11110538,negative
"bukan salah,😊tapi memang sebenarnya beliau memang belum layak jadi pemimpin,,apalagi sekelas wapres😳😳",1764989270,0.12097129,positive
2026 Indonesia ganti rakyat,1764988528,-0.00017541647,neutral
"1 kesalahan menutupi 1000 kebaikan
semangat pak",1764988711,0.1252332,positive
"lucu ya kalian teriak ‘bare minimum’ tapi lupa kalau standar paling dasar pun kadang nggak semua pejabat mau turun langsung dan duduk bareng warga. aku nggak bilang ini hal luar biasa, cuma menghargai hal yang emang seharusnya dilakukan. tapi kalau setiap usaha selalu dicap ‘minim’ ya wajar sih akhirnya apa pun keliatan kurang di mata kalian.",1764988066,0.06325412,positive
semua orang sibuk membantu cuma di sosmed orang sibuk menghujat,1764986985,0.047250837,positive
Org se baik ini terlalu di hujat,1764986567,0.12535778,positive
menurut gw gibran masih yg terbaik dr semua politisi skr.. yg komplain cari muka dll.. terserah lu dah tp yg gw tau dia emang anak muda yg baik,1764985686,0.1250552,positive
"Nanti gak bertindak dihujat, bertindak dikatain cari sensasi, bare minimum, semua tetep salah ges emng dihujat mata netijen 😅",1764984870,0.124824554,positive
Kita harus menghargai jgan cuma bisa menghujat doang,1764982512,0.12565672,positive
"jangan cuma di catat ya tpi di buktiin, nnti kayak 19jt lapangan pekerjaan lagi😐",1764981185,-0.123678654,negative
"lihat komenan :
ganti wapres ❎
ganti rakyat ✅",1764980979,-5.2839518e-05,neutral
Alhamdulillah sehat2 wakil presiden,1764980497,0.12712282,positive
harus diiakui doi memang minim pengalaman di jabatannya yg besar skrng. tapi harus di apresiasi doi ini punya nurani ikhlas sebagai wakil kepala negara. kita juga harus bisa melihat kebaikkan di balik kepolosannya.,1764980364,0.12335089,positive
"thats why pilihan ku 🔥,lebih baik pilih yg muda masih punya tenaga sehat keaana kesini 💜",1764979996,0.12348458,positive
"Banyak yg menghujat “bare minimum” ga usah di dewakan, apa yg dilakukan biasa aja dll…. Mau nya kalian mas wapres pas datang ke lokasi…….datang … lihat lihat trus pergi ke lokasi lain (gitu terus ) . Ga usah ngobrol2 dng warga, ga usah mendengar curhat warga trus pasti akan kena hujat juga (kalo saya di posisi korban trus curhatan saya didengar , saya pasti akan merasa bahagia).",1764978192,0.108232915,positive
yg sekelas wapresss aja los ga pake rompi anti peluru 😹,1764977429,0.10306439,positive
Aceh dan Sumut daerah kemenangan Anies. Tp ketika ada bencana. Anies gak muncul 🙄,1764977362,-0.0011070073,neutral
"Sepertinya pak gibran ini orangnya gak tegaan sama anak kecil terlihat di hampir viti yg ada pak gibran ada anak kecil pasti diperhatikan khusus, sehat selalu bapak",1764976217,0.12696853,positive
wapres turun langsung salah wapres diem aja salah ini rakyat nya gimn sihh,1764975592,0.12397879,positive
indo itu bukan butuh ganti presiden atau wapres tp rakyatnya yg mesti di screening.,1764975448,-0.0016108751,neutral
padahal yg ngomong sembarangan kalo ditunjuk gantiin jadi wapres juga ga bakal bisa kek beliau..,1764974978,0.12436807,positive
eskpetasi orang-orang itu kaya gimana si?? mksdnya maunya apa? maunya gimana? kok kaya semuanya salah.. 😭,1764974721,0.016552418,neutral
"itu yang komen ""itu kan emang tugas nya BLA BLA "" iyes betul bahkan sejak jadi walikota solo juga gitu kok. gua kerja di solo jadi tau. makanya kemarin menak mutlak di solo 😂😂😂😂",1764973348,0.0023216605,neutral
"dikasih yang afk salah, dikasih yang gerak juga salah. emg paling bener ganti rakyat",1764966843,0.12138635,positive
"gue kasihan kadang kadang 😭, gue aja ada di Sumatera ngak sempat ke daerah bencana untuk sekedar menolong ini dia udah datang dan hadir sebagai tanggung jawab, bukan ngebela gibran tapi yang di lakukan udah benar sebagai solidaritas sebagai manusia",1764964435,0.12323481,positive
"giliran dia bnyak kerja di bilang cari muka apalah, mmng klau di mata pembenci semua nya salah",1764956318,0.06994575,positive
"drpda jelek""in trus mending kita doain kepala negara kita biar kerja bener, kerja takut akan Tuhan buat Indonesia.",1764955078,0.12689987,positive
"pak gibs, biarin aja mau dihujat gimana pun. bapak harapan mereka, semoga tangan Allah melewati bapak ya utk mereka🤲🏻",1764934575,0.12703821,positive
"knpa ya rakyat kita gini, apa apa salah🙂‍↕️",1764934385,0.0022190511,neutral
"Ga pake rompi ga pake masker langsung terjun ke lapangan, masih aja di hujat",1764934205,0.0008228719,neutral
Ganti rakyat,1764934173,3.5226345e-05,neutral
padahal pemerintah sudah diberi tugas sesuai jabatannya..kalo ada masalah harusnya nyalahin siapa yg bertugas dan harus bertanggung jawab.tp kenapa semua nyalahin presiden dan wakilnya.pdhl bawahannya sudah ditugaskan.terus apa gunanya mereka.😳😳😳,1764934169,0.11205724,positive
"walaupun byk yg benci bapak akuu tetep jd pendukung bpk sampai kpn pun ituu,aku ga nyesel pilih bpk semoga bpk selalu dilindungi dan dijauhkan dari orang jahat 🤲🤲",1764934052,0.12693685,positive
"sadar ga, pembencinya ga ada dikomenan ini",1764934024,-0.030644149,neutral
"di Indonesia emng drii dlu keg nya.. Mau siapa pun yg jdi Presiden dan Wakil nya . tidak lepas drii hujat²an🙏 mirisss skli.. tpii sdkit hal yg ingin sya beri tau,mrka yg meledak² Emosi dngn orng yg tdkk mrka kenali dan tdkk tau kbnran yg ada. mrka itu org² yg dipenuhi dngn dendam,amarah,cape,kecewa dlm diri mrka sndiri, tpii mrka tidak bsa meluapkan nya. jdi nya mrka meluapkan nya ditmpt yg tdkk seharusnya🙏",1764933914,0.123514116,positive
ganti rakyat aja deh capek juga atmosfer rakyatnya toxic :),1764933761,0.12609085,positive
Wapres di hujat habis habisan noh bupati aceh lagi umroh tgl 2 desember padahal rakyatnya lagi kena musibah,1764933680,0.054852515,positive
"sakit banget hatiku liat presiden dan wapresiden di hujat sumpa
kayak nya mmg rata2 harus ganti rakyat ajaaaa😭",1764933653,0.12495795,positive
emg harusnya ganti rakyat,1764933436,0.0011847913,neutral
"kenapa tidak buat rumah subsidii untuk korban banjirr, dri pda diposko padat²kedinginn ayo pemerintah presiden buat rumah subsidi yg sudah ada brng²nyaa untuk mereka tinggal😭😭😭😭",1764933176,-0.0012401342,neutral
19 juta lapangan kerja pak😍,1764933093,-0.06931913,negative
"semangat wapres kuuu🥺 panjanggg umurrrr pakk, sehat sehatt yaaa❤️❤️❤️❤️❤️❤️❤️❤️❤️",1764933029,0.127125,positive
"sorri, emank sekelas wapres ga ada ajudannya yg tukang nyatet2? 😅
saya kalo lihat KDM ga perlu dia catet2 tiap ketemu warga, selalu ada ajudannya yg akan ditunjuk KDM untuk mengurusi dan yg pasti selalu diberesin jd ga cuma PHP..",1764932733,-0.11771774,negative
"sekecil apapun usahanya patut diapresiasi, bare minimun mau apa kek, ini udah sangat berarti bagi yang terkena dampak, keluhan mereka terdengar, yang ngetik gitu bisa apa? bisa ngehujat doang kan? biarin mereka yang bertindak, kita cukup doakan saja semoga semua nya bakal segera membaik seprrti semula",1764932318,0.12696195,positive
