text,createTime
emg pling bnr klo Indonesia itu gnti rakyat bukan pemimpin krn serba bacot trs blm tentu bantu tpi nyinyir trs,1764988706
"ganti aja rakyat nya, pemimpin kerja kok Mlah masih ajaa sslahnya😏",1764988706
☺☺☺,1764988693
sedih banget baca komen nya anjir,1764988677
lihat dia gk pakai rompi anti peluru,1764988566
My Wapres,1764988556
Sehat2 wapres ku,1764988523
"WARGA TIKTOK KENAPA DAHHHH, KEK HUJATAN GINI KOMEN2 NYA",1764988426
gmn ya,1764988409
"""oke noted ✍🏻""",1764988363
"stiap di tanya masalah lapangan kerja jawaban slalu ai tentang dunia teknologi,tapi catet keluhan masyarakat pake buku saku bukanya ipad",1764988340
"apa cuma di indo smua kena hujat ,ga presiden wakilnya smuanya pkoknya,turun salah jg ga turun lapangan sualah jg,mana sedang ada musibah seharusnya sama² brdoa dan saling bantu ,malah heboh saling hujat sana sini ,dan pengalihan isu jatuh ke sebuah rompi,pdhl masih byk yg hrs diperjuangkan di Indonesia 🥹🥹",1764988223
"sehat sllu lanjut trs mas Gibran,biarkan yg nyinyir itu urusan kami",1764988201
"Sehat selalu wapresku...tetap semangat utk mendengar keluh kesah rakyatmu...dan sehat selalu utk masyarakat yg sdh disapa dan di dengar keluh kesah nya,tetap semangat dan semoga semuanya cepat membaik dan secepat nya pulih kesehatan dan ekonominya.aamiin🤲🤲🤲🤲🙏🙏🙏🙏",1764988158
mas gibran kok gapake rompi anti peluru ?,1764988135
"biarpun dihujat sana sini, gua tetap yakin pak Gibran ini orangnya tulus dan bener bener niat jadi wapress. Pak tetap semangat ya semoga Allah melindungi mu🥺",1764988091
anak abah semua disini kah?,1764988081
"sehat sll org baiik,di lindungi di manapun berada🤲🥰💪",1764988066
aktinya bagus buat ftv,1764988031
banyak buzzer counter 😁🗿,1764988030
"kalau gak bisa ikut membantu, setidaknya jangan menghujat yang brusaha membantu.",1764988025
buzzer buzzer,1764988017
😭😭😭😭 bapak @gibran_rakabuming ❤ makasih buat dedikasinya.. rindu banget sama pak @jokowi 😭😭😭😭,1764988013
kita doakan yg terbaik🙏,1764987953
Terus dia harus gimana? Mungkin aja dia pelupa. Heran netizen shuuzon mulu,1764987952
"Selama rakyat blm bsa percaya sma pemerintah, indonesia bakal gtu” aja. Contoh negara tetangga Thailand, skrg pesat bgt negaranya.",1764987913
pemimpin aneh,1764987839
"Kata orang itu bare minumim tapi banyak pejabat utk melakukan begitu aja gak mau,bukan gak bisa,tapi mereka gak mau,,karena yang begitu adl pejabat mental malas n menandalkan uang tok pas pemilihan,,,",1764987809
aaaa pgnn nangisss😭😭😭,1764987760
"fungsi buku catatan..?
agar tidak lupa aspirasi rakyat dan keluhan rakyat🙏",1764987748
salah dia apasih cok ko d buly mulu perasaaan tiap langkah ny selalu salah,1764987763
sehat selalu pak Gibran 🔥🔥,1764987731
"terlepas dari komen2 bare minimumlah, pansoslah, tapi dengan di peduliin gitu warga yg jd korban bencana bisa seneng dan jadi punya harapan loh. semoga lekas pulih ❤️",1764987648
greget pengen nampar netizen yg ngehujat😬,1764987596
"Nah gini memang seharusnya.. bukan pejabat yg nanya doang terus lupa, harusnya memang di catet.",1764987529
"Baarokallah Pak Gibran ❤
..
baju pun sederhana gak pakai rompi anti peluru kayak adek baru gede kemarin",1764987496
jadi inget buka box malah raket padel,1764987399
"kata orang planga plongo 😢
tapi ... 🥰🥰🥰",1764987382
"salfok jam mas gibran, itu cartiet santos?",1764987315
bangga punya wapres gibran 🙌🙏🤝,1764989557
♥️♥️,1764987084
"lama brnghya dtng,padahl tinggl google barang yg di butuhkan korbn bencana alam😩😩😭",1764987058
"Ada smartphone yg bisa langsung di ketik dan di save namanya note, trs buku buat apa, tulis di note kirim email ke pemerintah terkait untuk di kirim langsung",1764987030
bupati nya lagi umroh ya ges yak,1764987008
"Kita tuh gampang banget dibuat senang dengan gesture begini. Sampai lupa bahwa kita berhak menuntut lebih. Padahal korban bisa berada di posisi ini karena bertahun-tahun para pengambil keputusan di atas sana nggak pernah benar-benar memikirkan rakyat. Akibatnya rakyat yang jadi korban. Lalu sekarang mereka tampil seolah sedang bekerja keras, biar kelihatan “Oh, seenggaknya dia peduli.”
Padahal akar masalahnya jelas: deforestasi. Wakil presiden seharusnya nggak hanya sibuk tampil performatif di depan kamera dengan adegan catat-mencatat pake kertas gampang lecek dan hilang. Itu kertas kena air juga luntur tulisannya. Ayolah, kemaren gembor2in AI kok gak dipake resourcenya sebagai wakil presiden di situasi kaya gini? Tuntutan kita bukan cuma soal bantuan pangan yang sekali habis. Habis itu hilang. Habis itu bencana lagi. Habis itu adegan catat mencatat lagi. Kita senang lagi. Ya enggak bisa. Kita butuh keputusan nyata agar bencana seperti ini nggak terulang lagi. Keputusan yang harus ia sampaikan ke rekan-rekan penguasa lain.
Tapi ya sudahlah… yang penting videonya convincing dulu, ya kan? 👏🏼 @ANTARANEWS. COM",1764987010
"sehat selalu mas wapres,,, semakin banyak yang menghujat, semakin diangkat derajatmu☺",1764986907
ibu MPR mana engga keliatan sampe saat ini..,1764986880
"saya tidak memihak pemerintah atau apapun itu,,kalo dia datang itu emang kewajibannya nya ,, pemerintah itu adalah pelayan rakyat,,,JD sadari itu dan kerjakan wahai pemerintah mau itu DPR atau presiden sekalipun",1764986833
kalo lagi di hujat ya di hujat kalo lagi di puji ya di puji awkwkwkwkw sesuai video aja sihhh 😂,1764986822
sedih banget baca komen” yg selalu negatif pemikiran 😌🙏,1764986806
"ini hal yg emang seharusnya di lakukan nggak sih, saking bobrok nya pemerintah kita sekalinya ada yg bagus dikit langsung jadi dewa, miris banget yak😅",1764986771
di Konoha yang TULUS dan BAIK selalu dihujat dan di salahkan buat kalian semua yg hujat beliau kalian ada jasa ap hey buat Indonesia klo tidak suka mending DIEM.. saya golongan orang yang suka bapak gibran dan bapak jokowi semoga selalu panjang umur.. dan buat r0y cz semoga segera masuk penjerong!!!,1764986757
Kenapa gak pakai rompi anti peluru Bg gibran🤣,1764986706
"wapres aja gapake rompi 😂, sedangkan dpr...",1764986699
"gua termasuk yg kontra sm caranya buat jd wapres dan bukan 02 voters. tp untuk yg ini menurut gua hrs ttep diapresiasi. jgn ejek jg bantuannya yg ngasih mainan ke anak anak karna itu mungkin bisa mengurangi sedikit kesedihan dan trauma anak anak karna bencana. ttep kritisi klo ada yg salah, tp apresiasi klo ada yg bener.",1764986621
Gibran 1 - el momy 0,1764986565
calon presiden periode berikutnya 🥰🥰,1764986508
Dari tatapan beliau tulus banget😭,1764986495
media kok berpolitik🤣🤣😂😂,1764986380
nyatat aja tapi gk bantu kan,1764986373
ACTION!!!,1764986328
makasih ya pakkkk🥺,1764986252
tapi anis kan nyumbang 300T 😂😂,1764986216
brantas tuh yg nebang liar,1764986207
dicatet doang palingan,1764986195
"wapres gini di hujat, yang pergi umroh malah di bela",1764989338
Wakil rakyat gelap mata..dpr2 mana..,1764989330
"udh gaes jgn di hujat, setidaknya beliau sudah berusaha menjadi lebih baik dari kmrin🥺 makasih pak wapres!",1764989313
yok buzzer buzzer waktunya kerja yok,1764989290
dateng salah ga dateng salah hadehhh,1764989296
siapapun yang turun dan membantu korban karena keikhlasan hatinya insyallah disehatkan dan dimudahkan rejekinya,1764989229
"Tolong Pak Gibran pake anti peluru , ngeri awak yaa kan takut nya",1764989218
di twitter di hujat. orang kerja dihujat maunya rakyat yang seperti apa? . apakah musuh negara terlalu besar sehingga kuat menunggangi di kondisi apapun???,1764986105
"dy emg bnr2 idola emak2 indonesia🤗
goodjob mas wapres, rakyatnya seneng bgt klo di datangi di ajak dialog gt.",1764986048
Semangat pak wapres,1764986028
gak pake Fathom pak? biar AI banget🙏🏻,1764985935
"pak gibran diam"" tapi geraknya nyata loh, gak perlu koar koar cari sensasi tapi dia walau di hujat tetap jadi diri sendiri, salut banget sama pak wapres💪🫡",1764985932
Terima Kasih Mas Wapres 🙏 @gibran_rakabuming,1764985877
siapapun pemimpinnya. pasti tetep banyak yang hujat kok. fakta,1764985852
Tugasnya itu gada yang wow gada yg spesial ngerti ga sih,1764985851
di kasih wapres pekerja di hina dulu wapresnya diem aja pada silent 😂😂😂,1764985842
"Jgn salahin yg hujat dia, itu lah kenapa perlu nya jalur yg sehat dan bersih ketika nyapres, ga ubah2 aturan, jadi nya sampai sekarang di pertanyakan kredibilitas nya dan akan selalu salah karena itu bagian dari konsekuensi cara kotornya di awal",1764985838
Anak sd lagi catat notulen ramadhan,1764985829
"supaya keliatan kerja, padahal kan ada asisten",1765046764
akeh termul nya,1764985774
yg pake rompi bro mengira ada yang mau nembak🗿,1764985769
NURUTIN NETIJEN KONOHA SAMPE BUMI MUSNAH PUN GA ADA HABIS NYA YA GAES YA,1764985765
"serba salah banget, keliatan dikata pencitraan. ga keliatan dikata cuek. amit2 dah warga konoha 😂
terimakasih pak wapres 🥰",1764985734
"di indo doang president, wapres dan pejabat² yg beneran kerja malah dihujat habis²an 😭😭😭",1764985709
"Kerja di hina, gakerja apalagi. Emg kita harus ganti rakyat",1764985709
"mas wapres panen pahala dari para hatter,
sehat2 mas wapresku",1764985669
maapin ye... tapi gw sekilas muncul ni gambar di otak ane,1764985683
"Di VT lain saya boleh kritik Gibran, tapi disini tidak. Memang tugas Wapres ya seperti itu. Dia benar benar bicara dengan korban, bukan sambil ngangkat beras, pakai rompi, atau nyapu lantai. Semoga catatan Pak Gibran bisa menjadi perbaikan bagi penanganan bencana di Pulau Sumatera.",1764985638
"ini admin nya ga ada loh muji"" pak wapres, dia cm tunjukin video dan penjelasan ttg kegiatan beliau.
yg masih komen jahat please lah mending skip aja dr pd klean buang"" tenaga buat ngetik ujaran kebencian",1764985635
"WOY TERMUL INFO LOKER DONG JADI TERMUL
MAYAN BUAT TAMBAHAN PAS WEEKEND",1764985616
bukan apa apa ya cuma berisik kepalaku mau nanya doang emang nunggu ada musibah dulu baru turun ke rakyat apa emang biasa turun cuma ga ke sorot aja,1764985606
KOLOM KOMEN FULL TERMUL 🤣,1764985543
"apa"" salah heran deh rakyat😭",1764985454
udahlah mending ganti rakyat aja Mau kalian berusaha Segimanapun gk akan pernah Bener karena emang dasarnya kalian tu salah rakyat,1764985439
nda mutu blass,1764985371
"jangan dihujat guys dia juga manusia, doakan beliau bisa jadi pemimpin yang baik, biarkan dia mencoba",1764985347
intinya gua gapernah nyesel pilih no 2 bodo amat mau di bilang apa ge gua mah tetep g nyesel,1764985212
Kebutuhan pokok manusia bertambah Gaes makanya perlu dicatat..,1764985128
biarin siii dia terjun ke lapangan salah mulu,1764985123
bupati aceh Selatan umroh jir,1764985077
🥰🥰🥰pokok buat pak presiden dan pak wapres love sekebon 🥰🥰🥰,1764984984
😎😎😎😎❤️❤️❤️❤️,1764984978
ko ga pke rompi anti pluru pak,1764984904
ganti rakyat dah ganti rakyat,1764984855
ngak mau muji ngak mau hujat semoga sama sama sehat aja biar tetep kerja pak Gibran semangat juga buat kalian,1764984809
wapres yg ini gak akting ngankat beras kan 😳,1764984782
Terimakasih Orang Baik,1764984769
"wakil presiden tidak perlu no tulen, sedangkan atasan gua perlu no tulen ckckckck",1764984751
gak pake rompi bang?,1764984639
saya sebagai warga Indonesia yg SDM rendah malu baca komentar netizen pada ngehujat😭,1764984631
"kenapa pemimpin yang kerjanya benar selalu di hujat??
kenapa yang punya hak di PT. nggk di hujat??",1764984600
nah pas tuh anak SMP ngobrol sama anak SD,1764984568
sehat selalu mas Gibran🥹🙏,1764984557
verrel jujur y hrsx loe gini,1764984541
"yg pake rompi di bela, yg beneran pro rakyat dihujat😂",1764984831
"Stop hujat. Tahan jari kalian, mari saling mendoakan agar Allah juga menjaga keselamatan kita semua🙏",1764984491
jirs formalitas nyatet doang ini mah,1764984463
"ganti pemimpin ❌
ganti rakyat sebagian✅",1764984438
Gapake rompi anti peluru pak?,1764986132
wapresku☹️❤️,1764986118
Semoga ga pencitraan doang,1764984403
wapres terhebat,1764984351
guna ponsel?,1764984345
"sedih bngtttt mereka bener"" lgi butuh bantuaann, rumah habiss, makan susah 😭 Ya Allah 😭",1764984317
merinding... 😭,1764984299
Udah paling bener ganti rakyat,1764984252
"Indonesia negara serba salah, susah di ajak maju",1764984258
aura yg tulusss sm yg muncul buat caper emng bedaaaa 😭,1764984231
Jujur aja gua milih Pak probowo karena mas gibran. terserah org lain mo ngomong apa,1764984209
Tak payah catat.. tolong saja la,1764984212
bhkan dia catat sendiri lo,1764984224
"sehat 2 pak wapres,,aku padamu",1764984146
"Gk jenguk dihujat, jenguk pun masih dihujat.. gk pake rompi atau pakaian aneh2 masih dihujat.. memang kalo dah benci ya gimana lagi 🤧",1764984062
😂😂,1764984029
Sdm indo ga ketolong 🗿,1764984010
Tolong yaa rakyat indonesia mari saling mendengarkan . Jngn hujat trus wakil presiden dengan presiden pasti di hati kecil mereka . Mereka mau yg terbaik untuk kita justru yg dibawah mereka yg bnyak salah menggunakan kewenangan seperti yaa taulah yaaa,1764983947
"miris ngelihat komen yang selalu ngehujat habis habisan, padahal mereka gak ada ngasih impact apa apa
ngasih saran sih boleh,tapi beda lagi kalo ngehujat",1764983929
Gapapa mas gibran dari pada pura pura angkat beras 🗿,1764983890
pernah liat wapres jaman dl keliata kerja ga???,1764984260
ini bukti kalo kita sbg manusia bisa lupa. walaupun itu hal yg wajar. jd gimana caranya biar ga lupa sm keluhan rakyat ya dicatat. krna otak ada kapasitasnya. keren bgt,1764983839
gibran :,1764983808
"Stelah ayahnya pensiun dan skrg pak jokowi sakit,aku lihat dihati gibran itu penuh banget bebanya mgkn segudang harapan pak jokowi spy gibran nerusin kerja pak jokowi yg tertinggal utk negara indonesia,sakit nya lg anak sama bpk ttp dihujat.sehat” kan ayah dan anak ini ya Allah 👏.",1764983806
Sehat selalu bapak🤍🤍🤍,1764983798
nihhh yg kemarin koar koar wapres mana wapres mana,1764983792
suka banget liat bapak gibran❤,1764983660
"orang g suka tp aku ttp suka
sebab beliau mau belajr dan mendengar",1764983642
"idk how to tell u guys, but please let them be. ya emang dari awal udah banyak kontra karena beliau menjabat, tapi kalo ngelakuin hal baik ya udah apresiasi aja, kalian mau marah juga beliau akan tetep menjabat sampai masanya habis. jadi rakyat tuh yang netral gitu loh, kalo hal jelek dan merugikan ya ayo kita demo bareng2, tapi kalo hal baik ya tetep apresiasi. aku bukan ngebela tapi itu juga termasuk hal baik meski tetep aja minusnya adalah kenapa belum diumumkan kalo ini bencana nasional padahal kondisi udah kaya gitu 😔",1764983617
potensi utk meraih simpati,1764983607
Ini mah tugasnya pemdes setempat 🤣🤣🤣,1764983551
wkwk keluhan udah banyak tinggal diproses jangan ditambah tambah klo blm mampu,1764983512
kan ada AI + teknologi 😁,1764983443
😄,1764983405
Pak gibran 👍🏻👍🏻👍🏻👍🏻,1764983287
"cirikhas mas gibran, dlu jdi walkot solo jga begitu",1764983463
trus tujuan lu nyatet ap???,1764983232
gibran ga pernah nyenggol atau komentar tentang netizen bahkan ga pernah buat onar tapi namanya manusia ga luput dari orang dengki,1764983352
bukunya disaku terus,1764983166
semenakjubkan itukah? padahal memang inilah kewajibannya🙂,1764983134
🥰🥰🥰😇,1764983124
"segala keluhan dicatat dan akan dilaksanakan, bukan angkat beras",1764983051
Noh si Verrel pake rompi dia ngapain dah?,1764983031
gua yg sering scroll x sama tt,1764983003
"the real wakil presiden yang kerja.
sebelumnya tidak ada seperti ini",1764983012
lhat ni wapres aja gk pakai rompi anti peluru,1764982930
org koperasi dtg🗿,1764982913
serba salah yaa dimata rakyat🙂,1764982868
"bapak itu tolong di cek tdi lewat video banyak bantuan yg belom di berikan kepada masyarakat malah fi kumpulkan lama2 di gudang, sedangkan masih banyak masyarakat yang belom dapat bantuan sama sekali",1764982857
astagfirallah alhadzim astagfirallah alhadzim,1764982862
"kasihan wapres gibran, dia juga lg belajar pelan2 jadi pemimpin yg baik, udah berusaha jadi yg terbaik juga, tapi ada aja yg julid ngatain yg engga2. Semangat ya pak gibran🥹",1764982845
repottt banget jadi mulut rakyat ..didatengin dirujak....gak didatengin katanya ga peduli...lhah tross maumu kek apaa?????😭😭😭,1764982808
ta,1764982701
♥♥,1764982586
semua serba salah di mata pembenci..sehat selalu pak @gibran_rakabuming ..selalu dalam lindungan keberkahan Allah SWT..,1764982577
👍👍👍👍👍,1764982592
"yaa kalo gasuka silahkan, tapi jangan buta dengan kebaikan wapres kita",1764982529
pencarian gw rompi anti pelulu sumatra😂,1764982513
Buka mata hati wahai kalian pembenci pak presiden dan mas wapres !!!!!! Gimana mereka berusaha mengupayakan membantu .. ga usah egois !!! Ga usah ngehujat !!!!,1764982506
bayangin catatan nya kena air,1764987479
"sehat sehat wakil presiden.
selama niat baik laksanakan
biarkan orang berbicara apa",1764982451
pembenci akan terus selalu membenci apa yang kita lakukan🗿,1764982414
Terimakasih Wapres dan Media Antara News selalu lah buat berita baik seperti ini . Gbu,1764982425
aq suka dgn gibran.president muda dan penerus pak jokowi.smoga sehat slalu 🤲,1764982402
dia lagi kampanye gays,1764982395
jng ke aceh pak,1764982806
jadi inget film bang madit kalo abis beramal di catat 🤣🤣,1764982355
semangat pakwapres,1764982346
